,id,marca,modelo,preco_minimo,idade_veiculo,km_rodados,tipo_vendedor,tipo_combustivel,tipo_transmissao,potencia_maxima,preco_venda,ipva,ano,estado
229,257,Nissan,Micra,1690333.3333333333,10,70000,distribuidora,Petrol,Manual,75.0,290000,11600.0,2014,moderadamente rodado
230,258,Maruti,Wagon R,535000.0,6,92537,particular,Petrol,Manual,67.04,272000,10880.0,2018,rodado
231,259,Maruti,Ciaz,614646.3878326996,2,27645,distribuidora,Diesel,Manual,88.5,951000,38040.0,2022,novo
232,260,Maruti,Alto,614646.3878326996,8,46242,particular,Petrol,Manual,67.1,280000,11200.0,2016,moderadamente rodado
233,261,Honda,City,1313000.0,8,70000,particular,Petrol,Manual,116.3,545000,21800.0,2016,moderadamente rodado
234,262,Renault,KWID,414304.9645390071,1,6000,particular,Petrol,Manual,53.26,450000,18000.0,2023,novo
235,263,Hyundai,i20,770000.0,4,64000,distribuidora,Petrol,Manual,81.83,480000,19200.0,2020,moderadamente rodado
236,264,Mahindra,Scorpio,1521000.0,4,93000,distribuidora,Diesel,Manual,120.0,1060000,42400.0,2020,rodado
237,265,Maruti,Alto,347000.0,8,26200,distribuidora,Petrol,Manual,47.3,235000,9400.0,2016,novo
238,266,Maruti,Baleno,675000.0,4,25000,particular,Petrol,Manual,83.1,590000,23600.0,2020,novo
239,267,Mahindra,TUV,1399372.0930232557,4,80000,particular,Diesel,Manual,100.0,750000,30000.0,2020,rodado
240,268,Mahindra,TUV,1399372.0930232557,5,70000,particular,Diesel,Manual,100.0,450000,18000.0,2019,moderadamente rodado
241,269,Toyota,Fortuner,3997000.0,3,50000,distribuidora,Diesel,Automatic,174.5,2950000,118000.0,2021,moderadamente rodado
242,270,Hyundai,Santro,967624.184646262,13,80000,particular,Petrol,Manual,62.1,110000,4400.0,2011,rodado
243,271,Mahindra,Scorpio,1550000.0,14,110000,particular,Diesel,Manual,115.0,280000,11200.0,2010,rodado
244,272,Audi,A4,4880000.0,5,55000,distribuidora,Petrol,Automatic,147.51,1851000,74040.0,2019,moderadamente rodado
245,273,Honda,City,1280000.0,3,25000,particular,Petrol,Manual,117.3,750000,30000.0,2021,novo
246,274,Hyundai,Grand,648000.0,6,36000,distribuidora,Petrol,Manual,81.86,400000,16000.0,2018,moderadamente rodado
247,275,Maruti,Swift Dzire,614646.3878326996,6,40000,particular,Diesel,Manual,74.0,530000,21200.0,2018,moderadamente rodado
248,276,Mahindra,Thar,1412000.0,3,25000,particular,Diesel,Manual,105.0,870000,34800.0,2021,novo
249,277,Renault,KWID,343000.0,3,30038,distribuidora,Petrol,Manual,53.3,295000,11800.0,2021,moderadamente rodado
250,279,Maruti,Swift,635000.0,3,5000,particular,Petrol,Manual,81.8,530000,21200.0,2021,novo
251,280,Hyundai,Xcent,967624.184646262,7,41217,particular,Diesel,Manual,71.0,600000,24000.0,2017,moderadamente rodado
252,281,Renault,KWID,362000.0,4,35000,particular,Petrol,Automatic,67.0,350000,14000.0,2020,moderadamente rodado
253,282,Ford,Ecosport,1005000.0,8,62000,distribuidora,Diesel,Manual,89.84,470000,18800.0,2016,moderadamente rodado
254,283,Ford,Aspire,962000.0,6,42000,particular,Diesel,Manual,99.0,390000,15600.0,2018,moderadamente rodado
255,285,Mahindra,Scorpio,1510000.0,6,80000,particular,Diesel,Manual,120.0,920000,36800.0,2018,rodado
256,286,Mahindra,XUV500,1654000.0,8,60000,particular,Diesel,Manual,140.0,550000,22000.0,2016,moderadamente rodado
257,287,Hyundai,Verna,1309000.0,7,45000,particular,Diesel,Manual,126.32,635000,25400.0,2017,moderadamente rodado
258,288,Mahindra,XUV500,1654000.0,4,50000,distribuidora,Diesel,Automatic,140.0,1250000,50000.0,2020,moderadamente rodado
259,289,Maruti,Alto,347000.0,3,12000,particular,Petrol,Manual,47.3,300000,12000.0,2021,novo
260,290,Honda,City,1280000.0,3,12000,particular,Petrol,Automatic,117.6,960000,38400.0,2021,novo
261,291,Maruti,Vitara,614646.3878326996,3,15000,particular,Diesel,Manual,88.5,750000,30000.0,2021,novo
262,292,Volkswagen,Polo,694000.0,10,63000,distribuidora,Petrol,Manual,73.9,249000,9960.0,2014,moderadamente rodado
263,294,Ford,Figo,884000.0,10,160800,particular,Diesel,Manual,68.0,250000,10000.0,2014,rodado
264,295,Hyundai,Verna,1284000.0,7,120000,particular,Diesel,Manual,126.32,610000,24400.0,2017,rodado
265,296,Maruti,Zen,614646.3878326996,11,62821,distribuidora,Petrol,Manual,67.1,165000,6600.0,2013,moderadamente rodado
266,297,Ford,Ecosport,1014000.0,5,78247,distribuidora,Diesel,Manual,98.96,545000,21800.0,2019,moderadamente rodado
267,298,Hyundai,Verna,1132000.0,8,113000,particular,Diesel,Manual,126.3,480000,19200.0,2016,rodado
268,299,Hyundai,i20,803000.0,7,52000,distribuidora,Petrol,Manual,81.83,395000,15800.0,2017,moderadamente rodado
269,300,Toyota,Innova,2876695.0,9,109000,distribuidora,Diesel,Manual,100.6,495000,19800.0,2015,rodado
270,301,Hyundai,Grand,681000.0,4,90000,particular,Petrol,Manual,82.0,470000,18800.0,2020,rodado
271,303,Skoda,Laura,2572827.5862068967,11,90000,particular,Diesel,Manual,105.0,280000,11200.0,2013,rodado
272,305,Volkswagen,Polo,820416.9884169884,10,98000,distribuidora,Diesel,Manual,73.9,200000,8000.0,2014,rodado
273,306,Hyundai,i20,967624.184646262,5,20000,particular,Diesel,Manual,88.73,699000,27960.0,2019,novo
274,307,Toyota,Corolla,2876695.0,11,57000,distribuidora,Petrol,Manual,138.03,315000,12600.0,2013,moderadamente rodado
275,308,Maruti,Wagon R,536000.0,7,21717,particular,Petrol,Manual,67.04,340000,13600.0,2017,novo
276,309,Renault,Duster,414304.9645390071,7,40000,particular,Diesel,Manual,83.8,500000,20000.0,2017,moderadamente rodado
277,310,Honda,City,1313000.0,4,50000,particular,Petrol,Manual,117.6,1050000,42000.0,2020,moderadamente rodado
278,311,Renault,Duster,414304.9645390071,5,90000,particular,Diesel,Manual,108.45,600000,24000.0,2019,rodado
279,313,Maruti,Swift,635000.0,4,27876,distribuidora,Petrol,Manual,81.8,491000,19640.0,2020,novo
280,314,Land Rover,Rover,7025000.0,5,56000,distribuidora,Petrol,Automatic,177.0,2890000,115600.0,2019,moderadamente rodado
281,315,Hyundai,i10,967624.184646262,13,57215,particular,Petrol,Manual,78.9,160000,6400.0,2011,moderadamente rodado
282,316,Hyundai,Venue,806000.0,2,5400,distribuidora,Petrol,Manual,118.35,985000,39400.0,2022,novo
283,317,Maruti,Swift Dzire,614646.3878326996,7,60000,particular,Diesel,Manual,74.0,500000,20000.0,2017,moderadamente rodado
284,319,Maruti,Alto,614646.3878326996,16,70000,particular,Petrol,Manual,46.3,85000,3400.0,2008,moderadamente rodado
285,320,Honda,BRV,1210698.5413290113,5,59450,distribuidora,Diesel,Manual,98.6,950000,38000.0,2019,moderadamente rodado
286,321,Honda,Jazz,851000.0,3,20000,distribuidora,Petrol,Automatic,88.51,740000,29600.0,2021,novo
287,323,Maruti,Swift,604000.0,8,34553,distribuidora,Petrol,Manual,81.8,375000,15000.0,2016,moderadamente rodado
288,324,Maruti,Vitara,614646.3878326996,3,40000,particular,Diesel,Manual,88.5,810000,32400.0,2021,moderadamente rodado
289,325,Volkswagen,Polo,820416.9884169884,11,350000,particular,Petrol,Manual,73.9,173000,6920.0,2013,rodado
290,326,Maruti,Vitara,614646.3878326996,4,50000,particular,Diesel,Manual,88.5,700000,28000.0,2020,moderadamente rodado
291,327,Mahindra,KUV,1399372.0930232557,5,70000,particular,Diesel,Manual,77.0,310000,12400.0,2019,moderadamente rodado
292,328,Mahindra,Scorpio,1510000.0,4,120000,particular,Diesel,Manual,120.0,850000,34000.0,2020,rodado
293,329,Hyundai,i20,960000.0,8,90000,particular,Diesel,Manual,88.76,285000,11400.0,2016,rodado
294,330,Maruti,Swift Dzire,614646.3878326996,7,120000,particular,Diesel,Manual,74.0,450000,18000.0,2017,rodado
295,331,Hyundai,Creta,1232000.0,4,80000,particular,Diesel,Manual,126.2,1100000,44000.0,2020,rodado
296,332,Mahindra,Xylo,1399372.0930232557,10,155000,particular,Diesel,Manual,112.0,350000,14000.0,2014,rodado
297,333,Mahindra,Scorpio,1479000.0,4,30000,particular,Diesel,Manual,120.0,1080000,43200.0,2020,moderadamente rodado
298,334,Honda,City,1400000.0,7,66100,distribuidora,Diesel,Manual,98.6,530000,21200.0,2017,moderadamente rodado
299,335,Maruti,Swift Dzire,614646.3878326996,4,50000,particular,Diesel,Manual,74.02,680000,27200.0,2020,moderadamente rodado
300,336,Mahindra,Scorpio,1510000.0,4,42000,distribuidora,Diesel,Manual,120.0,1025000,41000.0,2020,moderadamente rodado
301,337,Hyundai,i20,797000.0,4,55000,particular,Petrol,Manual,81.83,650000,26000.0,2020,moderadamente rodado
302,338,Hyundai,i10,967624.184646262,9,110699,distribuidora,Petrol,Manual,78.9,194000,7760.0,2015,rodado
303,339,Maruti,Baleno,681000.0,2,5000,particular,Petrol,Automatic,83.1,686000,27440.0,2022,novo
304,340,Maruti,Alto,332000.0,5,50000,particular,Petrol,Manual,47.3,200000,8000.0,2019,moderadamente rodado
305,341,Maruti,Swift Dzire,653000.0,11,44000,distribuidora,Petrol,Manual,85.8,250000,10000.0,2013,moderadamente rodado
306,342,Maruti,Vitara,614646.3878326996,3,90000,particular,Diesel,Manual,88.5,730000,29200.0,2021,rodado
307,343,Hyundai,Verna,1054000.0,5,55000,distribuidora,Petrol,Manual,121.3,650000,26000.0,2019,moderadamente rodado
308,344,Maruti,Vitara,614646.3878326996,4,45000,distribuidora,Diesel,Manual,88.5,790000,31600.0,2020,moderadamente rodado
309,345,Maruti,Baleno,693000.0,4,30000,particular,Petrol,Manual,83.1,620000,24800.0,2020,moderadamente rodado
310,346,Hyundai,Verna,953000.0,8,50000,particular,Petrol,Manual,121.3,510000,20400.0,2016,moderadamente rodado
311,347,Maruti,Eeco,463000.0,8,20000,particular,Petrol,Manual,73.0,375000,15000.0,2016,novo
312,348,Nissan,Terrano,1690333.3333333333,6,69000,distribuidora,Diesel,Manual,108.5,525000,21000.0,2018,moderadamente rodado
313,349,Maruti,Swift Dzire,674000.0,4,19843,concessionária,Petrol,Automatic,81.8,620000,24800.0,2020,novo
314,351,Ford,Endeavour,3500000.0,10,30000,particular,Diesel,Automatic,153.86,950000,38000.0,2014,moderadamente rodado
315,352,Toyota,Innova,1990000.0,4,52300,distribuidora,Diesel,Manual,147.51,1450000,58000.0,2020,moderadamente rodado
316,353,Honda,City,1224000.0,5,40000,particular,Petrol,Automatic,117.3,845000,33800.0,2019,moderadamente rodado
317,354,Maruti,Swift Dzire,614646.3878326996,7,61500,distribuidora,Diesel,Manual,74.0,390000,15600.0,2017,moderadamente rodado
318,355,Honda,Amaze,704000.0,6,59000,distribuidora,Petrol,Manual,86.7,395000,15800.0,2018,moderadamente rodado
319,356,Hyundai,Grand,699000.0,3,40000,particular,Petrol,Manual,81.86,450000,18000.0,2021,moderadamente rodado
320,357,Audi,A6,7113256.41025641,8,60000,particular,Diesel,Automatic,174.33,1700000,68000.0,2016,moderadamente rodado
321,358,Hyundai,Grand,648000.0,8,61000,distribuidora,Petrol,Manual,82.0,325000,13000.0,2016,moderadamente rodado
322,359,Mahindra,KUV,1399372.0930232557,5,70000,particular,Diesel,Manual,77.0,350000,14000.0,2019,moderadamente rodado
323,360,Mahindra,XUV500,1654000.0,8,63000,distribuidora,Diesel,Manual,140.0,650000,26000.0,2016,moderadamente rodado
324,361,Mercedes-Benz,E-Class,722900000.0,9,58000,distribuidora,Petrol,Manual,185.0,1250000,50000.0,2015,moderadamente rodado
325,362,Maruti,Zen,614646.3878326996,8,40000,particular,Petrol,Manual,67.1,220000,8800.0,2016,moderadamente rodado
326,363,Mahindra,Quanto,1399372.0930232557,6,49000,particular,Diesel,Manual,100.0,350000,14000.0,2018,moderadamente rodado
327,364,Maruti,Swift Dzire,614646.3878326996,4,22000,particular,Diesel,Manual,74.02,750000,30000.0,2020,novo
328,365,Honda,City,1210698.5413290113,11,57977,distribuidora,Petrol,Manual,118.0,299000,11960.0,2013,moderadamente rodado
329,366,Hyundai,Xcent,967624.184646262,5,70000,particular,Diesel,Manual,71.0,378000,15120.0,2019,moderadamente rodado
330,367,Land Rover,Rover,6794000.0,3,13000,distribuidora,Petrol,Automatic,237.36,7000000,280000.0,2021,novo
331,368,Mini,Cooper,3982000.0,9,67000,distribuidora,Petrol,Automatic,189.08,1325000,53000.0,2015,moderadamente rodado
332,369,Maruti,Ertiga,614646.3878326996,7,48242,distribuidora,Diesel,Manual,88.76,524000,20960.0,2017,moderadamente rodado
333,370,Ford,Figo,862000.0,9,68000,distribuidora,Diesel,Manual,68.05,169000,6760.0,2015,moderadamente rodado
334,371,Maruti,Ertiga,614646.3878326996,7,40000,particular,Diesel,Manual,88.8,500000,20000.0,2017,moderadamente rodado
335,372,Audi,Q7,8060000.0,9,98000,distribuidora,Diesel,Automatic,241.4,2000000,80000.0,2015,rodado
336,373,Maruti,Swift Dzire,614646.3878326996,8,113450,particular,Diesel,Manual,74.0,380000,15200.0,2016,rodado
337,374,Maruti,Wagon R,516000.0,3,80000,particular,Petrol,Automatic,67.0,400000,16000.0,2021,rodado
338,375,Hyundai,Santro,540000.0,1,1000,distribuidora,Petrol,Automatic,68.0,565000,22600.0,2023,novo
339,376,Maruti,Wagon R,614646.3878326996,6,20292,distribuidora,Petrol,Manual,67.04,335000,13400.0,2018,novo
340,377,Mahindra,Scorpio,1519000.0,11,67900,distribuidora,Diesel,Manual,120.0,300000,12000.0,2013,moderadamente rodado
341,379,Mahindra,Scorpio,1510000.0,6,40000,distribuidora,Diesel,Manual,120.0,1051000,42040.0,2018,moderadamente rodado
342,380,Hyundai,Grand,967624.184646262,4,60000,particular,Diesel,Manual,73.97,510000,20400.0,2020,moderadamente rodado
343,381,Renault,KWID,381000.0,3,25000,particular,Petrol,Automatic,67.0,370000,14800.0,2021,novo
344,382,Maruti,Wagon R,516000.0,15,70000,particular,Petrol,Manual,67.1,200000,8000.0,2009,moderadamente rodado
345,383,Maruti,Baleno,614646.3878326996,3,21000,particular,Diesel,Manual,74.0,625000,25000.0,2021,novo
346,384,Mahindra,Scorpio,1510000.0,3,39000,distribuidora,Diesel,Manual,140.0,1290000,51600.0,2021,moderadamente rodado
347,385,Hyundai,Creta,967624.184646262,4,30000,distribuidora,Petrol,Manual,121.3,890000,35600.0,2020,moderadamente rodado
348,386,Hyundai,Verna,1309000.0,9,61000,distribuidora,Diesel,Manual,126.3,420000,16800.0,2015,moderadamente rodado
349,387,Maruti,Swift,604000.0,4,5743,concessionária,Petrol,Manual,83.11,500000,20000.0,2020,novo
350,388,Nissan,Terrano,1690333.3333333333,4,44000,distribuidora,Diesel,Manual,83.8,750000,30000.0,2020,moderadamente rodado
351,389,Hyundai,Grand,967624.184646262,3,24200,particular,Petrol,Manual,81.86,600000,24000.0,2021,novo
352,390,Maruti,Baleno,614646.3878326996,4,57000,particular,Diesel,Manual,74.0,590000,23600.0,2020,moderadamente rodado
353,391,Hyundai,i10,967624.184646262,10,58000,distribuidora,Petrol,Manual,78.9,190000,7600.0,2014,moderadamente rodado
354,392,Datsun,GO,488000.0,4,15000,particular,Petrol,Manual,67.0,500000,20000.0,2020,novo
355,393,Maruti,Celerio,614646.3878326996,4,10000,particular,Petrol,Manual,67.04,450000,18000.0,2020,novo
356,394,Mahindra,NuvoSport,1399372.0930232557,5,70000,particular,Diesel,Manual,100.0,550000,22000.0,2019,moderadamente rodado
357,396,Mahindra,XUV500,1645000.0,6,100000,particular,Diesel,Manual,140.0,650000,26000.0,2018,rodado
358,397,BMW,Z4,7706000.0,1,2000,distribuidora,Petrol,Automatic,335.0,8250000,330000.0,2023,novo
359,398,Maruti,Wagon R,516000.0,1,10000,particular,Petrol,Manual,81.8,500000,20000.0,2023,novo
360,399,Hyundai,Xcent,967624.184646262,6,10000,particular,Petrol,Automatic,82.0,500000,20000.0,2018,novo
361,400,Maruti,Alto,614646.3878326996,12,43000,particular,Petrol,Manual,46.3,140000,5600.0,2012,moderadamente rodado
362,401,Honda,Amaze,1210698.5413290113,8,64000,distribuidora,CNG,Manual,86.7,349000,13960.0,2016,moderadamente rodado
363,402,Maruti,Wagon R,536000.0,7,30000,particular,Petrol,Manual,67.06,325000,13000.0,2017,moderadamente rodado
364,403,Honda,City,1268000.0,7,63000,distribuidora,Petrol,Manual,117.3,435000,17400.0,2017,moderadamente rodado
365,404,Maruti,Celerio,614646.3878326996,3,28000,distribuidora,CNG,Manual,58.33,455000,18200.0,2021,novo
366,405,Land Rover,Rover,860700000.0,3,25000,particular,Petrol,Automatic,335.25,6200000,248000.0,2021,novo
367,406,Honda,City,1268000.0,4,32226,distribuidora,Petrol,Manual,117.3,755000,30200.0,2020,moderadamente rodado
368,407,Renault,Koleos,414304.9645390071,8,63432,distribuidora,Diesel,Automatic,148.0,650000,26000.0,2016,moderadamente rodado
369,408,Audi,A3,7113256.41025641,3,8000,distribuidora,Petrol,Automatic,177.0,4000000,160000.0,2021,novo
370,409,Honda,Brio,1210698.5413290113,8,80000,particular,Petrol,Manual,86.8,250000,10000.0,2016,rodado
371,410,Maruti,Alto,614646.3878326996,7,65000,particular,Petrol,Manual,67.05,245000,9800.0,2017,moderadamente rodado
372,411,Kia,Seltos,1518272.7272727273,2,14000,distribuidora,Diesel,Manual,113.4,1350000,54000.0,2022,novo
373,414,Renault,KWID,394000.0,3,15000,particular,Petrol,Automatic,67.0,310000,12400.0,2021,novo
374,415,Renault,Captur,414304.9645390071,3,12851,particular,Diesel,Manual,108.45,1265000,50600.0,2021,novo
375,416,BMW,6,7837000.0,3,30000,particular,Petrol,Automatic,254.7,5500000,220000.0,2021,moderadamente rodado
376,417,Toyota,Land Cruiser,2876695.0,5,80000,distribuidora,Petrol,Automatic,285.4,9200000,368000.0,2019,rodado
377,418,Maruti,Swift Dzire,614646.3878326996,3,32000,distribuidora,Diesel,Manual,73.9,675000,27000.0,2021,moderadamente rodado
378,419,Maruti,Wagon R,544000.0,2,30000,particular,Petrol,Manual,81.8,500000,20000.0,2022,moderadamente rodado
379,420,Hyundai,i10,967624.184646262,11,25000,particular,Petrol,Manual,78.9,300000,12000.0,2013,novo
380,421,Mahindra,Scorpio,1550000.0,5,35000,particular,Diesel,Automatic,120.0,1450000,58000.0,2019,moderadamente rodado
381,422,Mahindra,Scorpio,1480000.0,8,140000,particular,Diesel,Manual,120.0,530000,21200.0,2016,rodado
382,423,Ford,Ecosport,1014000.0,7,65597,concessionária,Diesel,Manual,89.84,575000,23000.0,2017,moderadamente rodado
383,424,Hyundai,i20,797000.0,4,35000,particular,Petrol,Manual,81.83,550000,22000.0,2020,moderadamente rodado
384,425,Maruti,Ciaz,614646.3878326996,7,160000,particular,Diesel,Manual,88.5,500000,20000.0,2017,rodado
385,426,Maruti,Baleno,681000.0,1,7124,particular,Petrol,Manual,81.8,643000,25720.0,2023,novo
386,427,Ford,Ecosport,919000.0,2,15000,particular,Petrol,Manual,123.24,1000000,40000.0,2022,novo
387,428,Hyundai,Xcent,967624.184646262,3,22979,distribuidora,Diesel,Manual,73.97,611000,24440.0,2021,novo
388,429,Toyota,Etios,2876695.0,7,150000,particular,Diesel,Manual,67.04,310000,12400.0,2017,rodado
389,430,Hyundai,Grand,674000.0,5,34000,particular,Petrol,Manual,82.0,550000,22000.0,2019,moderadamente rodado
390,431,Renault,Scala,414304.9645390071,6,42000,distribuidora,Diesel,Manual,84.8,350000,14000.0,2018,moderadamente rodado
391,432,Volkswagen,Vento,820416.9884169884,10,280000,particular,Diesel,Manual,103.6,300000,12000.0,2014,rodado
392,434,Honda,City,1400000.0,7,77000,distribuidora,Diesel,Manual,98.6,525000,21000.0,2017,moderadamente rodado
393,435,Datsun,GO,488000.0,4,15000,particular,Petrol,Manual,67.0,469000,18760.0,2020,novo
394,436,Maruti,Alto,614646.3878326996,9,60000,particular,Petrol,Manual,67.1,210000,8400.0,2015,moderadamente rodado
395,437,Maruti,Alto,353000.0,8,120000,particular,Petrol,Manual,47.3,200000,8000.0,2016,rodado
396,438,Renault,KWID,346000.0,2,2500,particular,Petrol,Manual,67.0,400000,16000.0,2022,novo
397,439,Jaguar,XF,6595333.333333333,8,50000,distribuidora,Diesel,Automatic,187.7,2150000,86000.0,2016,moderadamente rodado
398,440,Maruti,Celerio,498000.0,5,46500,particular,Petrol,Manual,67.04,340000,13600.0,2019,moderadamente rodado
399,441,Maruti,Alto,614646.3878326996,16,5000,particular,Petrol,Manual,46.3,95000,3800.0,2008,novo
400,442,Audi,Q3,7113256.41025641,6,69000,distribuidora,Diesel,Automatic,174.33,2050000,82000.0,2018,moderadamente rodado
401,443,Maruti,Swift,614646.3878326996,9,68000,particular,Diesel,Manual,74.0,381000,15240.0,2015,moderadamente rodado
402,444,Mercedes-Benz,C-Class,5130000.0,10,45000,distribuidora,Diesel,Automatic,204.0,775000,31000.0,2014,moderadamente rodado
403,445,Maruti,Swift Dzire,614646.3878326996,4,20000,particular,Diesel,Manual,74.02,700000,28000.0,2020,novo
404,446,Maruti,Ciaz,614646.3878326996,4,106000,distribuidora,Diesel,Manual,88.5,675000,27000.0,2020,rodado
405,447,Honda,City,1268000.0,6,28000,distribuidora,Petrol,Automatic,117.3,670000,26800.0,2018,novo
406,448,Mahindra,XUV500,1645000.0,3,50000,particular,Diesel,Manual,140.0,1050000,42000.0,2021,moderadamente rodado
407,449,Renault,Scala,414304.9645390071,7,70000,distribuidora,Diesel,Manual,84.8,315000,12600.0,2017,moderadamente rodado
408,450,BMW,X5,8378000.0,2,19000,particular,Diesel,Automatic,265.0,7900000,316000.0,2022,novo
409,451,Honda,City,1268000.0,10,55000,distribuidora,Petrol,Manual,118.0,360000,14400.0,2014,moderadamente rodado
410,452,Ford,Figo,846000.0,4,53000,particular,Diesel,Manual,99.0,400000,16000.0,2020,moderadamente rodado
411,453,Hyundai,Verna,1219000.0,7,89000,distribuidora,Diesel,Manual,126.32,470000,18800.0,2017,rodado
